bhsa_node,esv_tags,esv_VBtags,esv_TAM,esv_TAMsimp,niv_tags,niv_VBtags,niv_TAM,niv_TAMsimp,eng_fullparse,eng_TAM,eng_TAMsimp,eng_agree,eng_simp_agree,is_progressive
220408,PRP|VBP|VB,VBP|VB,PRES do not,PRES,PRP|VBP|VB,VBP|VB,PRES do not,PRES,1,PRES do not,PRES,1,1,0
220409,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
220411,VB|JJ,VB,MOD let,MOD let,VB|VBN|IN|NN,VB|VBN,MOD let,MOD let,1,MOD let,MOD let,1,1,0
220417,VB|VBP,VB|VBP,MOD let,MOD let,VB|VB,VB|VB,IMPV,IMPV,1,IMPV ~ MOD let,IMPV ~ MOD let,0,0,0
220419,PRP|MD|VB,VB,FUT,FUT,PRP|VBP,VBP,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
220436,PRP|VBP|IN|NN,VBP,PRES,PRES,VBP|PRP|VB,VBP|VB,PRES,PRES,1,PRES,PRES,1,1,0
220440,PRP|MD|VB,VB,FUT,FUT,PRP|VBP,VBP,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
220443,PRP|MD|VB,VB,FUT,FUT,VBP|VB,VBP|VB,PRES do not,PRES,1,FUT ~ PRES do not,FUT ~ PRES,0,0,0
220478,PRP|VBZ|JJ,VBZ,PRES,PRES,IN,,,,0,,,0,0,0
220481,VBZ,VBZ,PRES,PRES,NNS,,,,0,,,0,0,0
220482,VBZ|RP,VBZ,PRES,PRES,VBZ|RP,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
220497,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
220501,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP|VBN|NN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
220504,MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
220507,MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
220520,MD|VB|NN,VB,FUT,FUT,MD|VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
220535,VBZ|VBN|RB,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN|RB,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
220558,MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
220567,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
220611,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
220613,VB,VB,MOD lest,MOD lest,MD|VB,VB,MOD may,MOD may,1,MOD lest ~ MOD may,MOD lest ~ MOD may,0,0,0
220618,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
220623,VBD,VBD,PAST,PAST,VBG,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
220631,PRP|MD|VB|RP,VB,MOD would,MOD would,PRP|MD|VB|IN|NN,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
220637,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
220641,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
220645,MD|VB|NN,VB,MOD shall,MOD shall,MD|VB|NN,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
220647,MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
220670,PRP|VBD,VBD,PAST,PAST,VBP,VBP,PRES,PRES,1,PAST ~ PRES,PAST ~ PRES,0,0,0
220682,MD|VB|VBN|IN,VB|VBN,FUT,FUT,MD|VB|VBN|IN,VB|VBN,FUT,FUT,1,FUT,FUT,1,1,0
220701,MD|VB|VBG,VB|VBG,FUT,FUT,VBG,VBG,PRES PART,PRES PART,1,FUT ~ PRES PART,FUT ~ PRES PART,0,0,0
220717,VBZ,VBZ,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
220721,PRP|VBZ|RP,VBZ,PRES,PRES,PRP|VBP|RP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
220728,PRP|VBP|VBN,VBP|VBN,PRES,PRES,PRP|VBP|VBN|RP,VBP|VBN,PRES,PRES,1,PRES,PRES,1,1,0
220741,MD|VB|NN|IN,VB,FUT,FUT,VBZ|NN|IN,VBZ,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
220746,MD|VB|NN,VB,FUT,FUT,VBZ|NN,VBZ,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
220754,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
220765,MD|VB|VBN,VB|VBN,FUT,FUT,MD|VB|VBN|RP,VB|VBN,FUT,FUT,1,FUT,FUT,1,1,0
220778,MD|VB|VBN,VB|VBN,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
220846,MD|VB|VBN,VB|VBN,FUT,FUT,MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT,FUT,1,1,0
220868,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
220876,PRP|VBZ,VBZ,PRES,PRES,PRP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
220882,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
220954,MD|PRP|VB,VB,FUT,FUT,PRP|VBZ|VBG|TO|VB,VBZ|VBG|VB,PRES PART,PRES PART,1,FUT ~ PRES PART,FUT ~ PRES PART,0,0,0
220959,MD|PRP|VB,VB,FUT,FUT,VBZ|PRP|VBG,VBZ|VBG,PRES PART,PRES PART,1,FUT ~ PRES PART,FUT ~ PRES PART,0,0,0
220992,DT|NNP|MD|VB,VB,FUT,FUT,NNP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
221038,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD may,FUT ~ MOD may,0,0,0
221076,VBZ|IN,VBZ,PRES,PRES,VBZ|RB,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
221078,PRP|MD|VB,VB,FUT,FUT,PRP|VB,VB,MOD can,MOD can,1,FUT ~ MOD can,FUT ~ MOD can,0,0,0
221107,MD|VB|IN|NN,VB,FUT,FUT,MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT,FUT,1,1,0
221125,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
221136,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
221140,VBZ|RP,VBZ,PRES,PRES,VBZ|RB,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
221149,PRP|MD|VB,VB,FUT,FUT,MD|VB|RB,VB,FUT,FUT,1,FUT,FUT,1,1,0
221158,PRP|MD|VB|RP,VB,FUT,FUT,PRP|MD|VB|IN,VB,FUT,FUT,1,FUT,FUT,1,1,0
221188,MD|VB|RP,VB,FUT,FUT,MD|VB|RP,VB,FUT,FUT,1,FUT,FUT,1,1,0
221194,PRP|MD|VB|VBN,VB|VBN,FUT,FUT,PRP|MD|VB|PRP,VB,FUT,FUT,1,FUT,FUT,1,1,0
221209,VBP|VB,VBP|VB,IMPV do not,IMPV,NN,,,,0,,,0,0,0
221211,VB|VBN|JJ,VB|VBN,MOD lest,MOD lest,MD|VB|JJR,VB,FUT,FUT,1,FUT ~ MOD lest,FUT ~ MOD lest,0,0,0
221239,VBZ|NN,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
221244,VBZ|PRP|VB,VBZ|VB,PRES question,PRES,VBZ|PRP|VBG|RP,VBZ|VBG,PRES question,PRES,1,PRES question,PRES,1,1,0
221246,VB,VB,PRES question,PRES,VBG,VBG,PRES PART,PRES PART,1,PRES PART ~ PRES question,PRES ~ PRES PART,0,0,0
221258,VB,VB,IMPV,IMPV,VB,VB,PRES question,PRES,1,IMPV ~ PRES question,IMPV ~ PRES,0,0,0
221275,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
221281,VBZ|VBN,VBZ|VBN,PRES,PRES,VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
221288,VBZ|VBD,VBZ|VBD,PRES,PRES,VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
221293,VBZ|VBN|RP,VBZ|VBN,PRES,PRES,VBZ|VBN|RP,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
221301,VBZ|CD|VB,VBZ|VB,PRES do not,PRES,MD|VB|VBN,VB|VBN,MOD must,MOD must,1,MOD must ~ PRES do not,MOD must ~ PRES,0,0,0
221307,PRP|VBZ|VB,VBZ|VB,PRES do not,PRES,VBG,VBG,PRES PART,PRES PART,1,PRES PART ~ PRES do not,PRES ~ PRES PART,0,0,0
221315,PRP|VBZ|VB,VBZ|VB,PRES do not,PRES,VBP|VB,VBP|VB,PRES do not,PRES,1,PRES do not,PRES,1,1,0
221338,VB|VB|PRP$|NN,VB|VB,MOD let,MOD let,VB|VBP|RP,VB|VBP,MOD let,MOD let,1,MOD let,MOD let,1,1,0
221371,PRP|MD|VB,VB,MOD shall,MOD shall,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
221375,MD|VB|VBN|RP,VB|VBN,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
221388,MD|NN,,,,MD|VB,VB,FUT,FUT,0,,,0,0,0
221411,PRP|MD|VB|VBN,VB|VBN,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
221454,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
221468,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
221483,MD|VB,VB,MOD shall,MOD shall,MD|PRP|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
221539,NNS|VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
221552,PRP|MD|RB,,,,PRP|MD|RB,,,,0,,,0,0,0
221604,MD|RB,,FUT,FUT,RB|RBR,,,,0,,,0,0,0
221622,MD|VB|VBN,VB|VBN,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
221649,MD|VB|VBN,VB|VBN,MOD quest shall,MOD shall,VBD|VBN,VBD|VBN,PAST,PAST,1,MOD quest shall ~ PAST,MOD shall ~ PAST,0,0,0
221651,MD|VB,VB,MOD should,MOD should,MD|VB,VB,MOD shall,MOD shall,1,MOD shall ~ MOD should,MOD shall ~ MOD should,0,0,0
221681,MD|VB|VBN,VB|VBN,MOD shall,MOD shall,VBP,VBP,PRES,PRES,1,MOD shall ~ PRES,MOD shall ~ PRES,0,0,0
221701,MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
221714,MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
221737,VBD|DT|NN,VBD,PAST,PAST,VBP,VBP,PRES,PRES,1,PAST ~ PRES,PAST ~ PRES,0,0,0
221757,MD|VB|JJ,VB,MOD shall,MOD shall,MD|VB|JJ,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
221763,MD|VB|JJ,VB,MOD shall,MOD shall,MD|VB|JJ,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
221772,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB|JJ,VB,FUT,FUT,1,FUT,FUT,1,1,0
221783,MD|VB|IN|NN,VB,FUT,FUT,MD|VB|IN|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
221791,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
221859,VBP,VBP,PRES,PRES,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES ~ PRES PERF,PRES ~ PRES PERF,0,0,0
221865,VB,VB,MOD can,MOD can,,,,,0,,,0,0,0
221897,PRP|VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
221910,VB,VB,MOD can,MOD can,JJ,,,,0,,,0,0,0
221916,NN,,,,NN,,,,0,,,0,0,0
221961,VB|VB,VB|VB,IMPV do not,IMPV,VB|NNS,VB,IMPV,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
221967,VB|VB,VB|VB,IMPV do not,IMPV,VB|NNS,VB,IMPV,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
222009,MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
222026,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
222036,RB,,,,RB,,,,0,,,0,0,0
222039,VBZ|VBN,VBZ|VBN,PRES,PRES,MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
222065,PRP|MD|VB|VBN,VB|VBN,MOD shall,MOD shall,NN,,,,0,,,0,0,0
222071,MD|VB,VB,MOD shall,MOD shall,VBZ,VBZ,PRES,PRES,1,MOD shall ~ PRES,MOD shall ~ PRES,0,0,0
222082,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222085,PRP|MD|VB|RB,VB,MOD shall,MOD shall,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
222089,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB|RP,VB,FUT,FUT,1,FUT,FUT,1,1,0
222092,MD|VB|JJ,VB,MOD shall,MOD shall,MD|VB|JJ,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
222104,PRP|MD|VB,VB,MOD shall,MOD shall,PRP|MD|VB|RB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
222124,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
222130,PRP|VBZ|PRP,VBZ,PRES,PRES,PRP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
222145,MD|VB,VB,MOD shall,MOD shall,VBP,VBP,PRES,PRES,1,MOD shall ~ PRES,MOD shall ~ PRES,0,0,0
222150,,,,,,,,,0,,,0,0,0
222152,PRP|MD|RB|VB|JJ,VB,FUT,FUT,JJ|PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222170,MD|VB|PRP,VB,FUT,FUT,MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT,FUT,1,1,0
222181,MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
222193,PRP|VBP|IN|DT|NN,VBP,PRES,PRES,PRP|VBP|IN|DT|NN,VBP,PRES,PRES,1,PRES,PRES,1,1,0
222196,PRP|VBP|IN|DT|NN,VBP,PRES,PRES,NN,,,,0,,,0,0,0
222208,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB|RB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222212,PRP|MD|VB,VB,FUT,FUT,VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222219,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
222233,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222253,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222297,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222314,VBZ,VBZ,PRES,PRES,NNS,,,,0,,,0,0,0
222341,VBZ,VBZ,PRES,PRES,VBG|IN,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
222356,MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
222388,VB|VBN,VB|VBN,TO INF,TO INF,MD|VB|VB,VB|VB,FUT,FUT,1,FUT ~ TO INF,FUT ~ TO INF,0,0,0
222406,MD|VB|NN|HYPH|VBN,VB|VBN,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222411,PRP|VBZ,VBZ,PRES,PRES,PRP|MD|VB|RP,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
222419,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
222466,VB,VB,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
222526,VBZ|RP,VBZ,PRES,PRES,VBZ|RP,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
222537,PRP|MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222545,NNS,,,,NN,,,,0,,,0,0,0
222554,VBZ|VBN|RP,VBZ|VBN,PRES,PRES,VBZ|VBN|RB,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
222561,PRP|VBZ|VBN,VBZ|VBN,PRES,PRES,PRP|VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
222566,VBD,VBD,PAST,PAST,VBN,VBN,,,0,,,0,0,0
222568,MD|VB|RP,VB,FUT,FUT,MD|VB|RP,VB,FUT,FUT,1,FUT,FUT,1,1,0
222583,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222607,MD|VB|RB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
222630,MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
222641,MD|VB|VBN,VB|VBN,MOD shall,MOD shall,MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
222646,MD|VB|RB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
222667,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222674,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222698,MD|VB|VBN,VB|VBN,FUT,FUT,MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT,FUT,1,1,0
222704,MD|VB|NN,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222708,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222714,MD|VB,VB,FUT,FUT,MD|VB|JJ,VB,FUT,FUT,1,FUT,FUT,1,1,0
222719,MD|VB|VBN,VB|VBN,FUT,FUT,MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT,FUT,1,1,0
222728,VBD,VBD,PAST,PAST,VBP|JJ,VBP,PRES,PRES,1,PAST ~ PRES,PAST ~ PRES,0,0,0
222733,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
222736,,,,,VBZ|JJ,VBZ,PRES,PRES,0,,,0,0,0
222754,VB,VB,TO INF,TO INF,PRP|VBZ,VBZ,PRES,PRES,1,PRES ~ TO INF,PRES ~ TO INF,0,0,0
222781,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
222794,MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222801,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
222827,VBG|RP,VBG,PRES PART,PRES PART,VBN,VBN,,,0,,,0,0,0
222854,VBZ|VBN,VBZ|VBN,PRES,PRES,VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
222871,VBZ|VBN,VBZ|VBN,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
222883,NN,,,,VBP,VBP,FUT,FUT,0,,,0,0,0
222923,MD|VB|RB|VBN|RB,VB|VBN,FUT,FUT,VBZ|VBN|RB,VBZ|VBN,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
222953,PRP|MD|VB|VBN,VB|VBN,FUT,FUT,PRP|MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT,FUT,1,1,0
222958,PRP|MD|VB,VB,FUT,FUT,MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT,FUT,1,1,0
223024,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
223055,PRP|MD|VB,VB,FUT,FUT,MD|PRP|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
223056,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
223059,PRP|MD|VB|PRP|RP,VB,FUT,FUT,MD|PRP|VB|JJ,VB,FUT,FUT,1,FUT,FUT,1,1,0
223061,PRP|MD|VB|VBN,VB|VBN,FUT,FUT,MD|PRP|VB|VBN|RP,VB|VBN,FUT,FUT,1,FUT,FUT,1,1,0
223062,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
223064,PRP|VBP|NN,VBP,PRES,PRES,PRP|VBP|NN,VBP,PRES,PRES,1,PRES,PRES,1,1,0
223068,WDT|MD|VB,VB,FUT,FUT,VBZ,VBZ,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
223079,VBP|VBN,VBP|VBN,PRES,PRES,PRP|MD|VB|VBN|RB,VB|VBN,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
223096,MD|VB,VB,MOD can,MOD can,MD|VB,VB,MOD can,MOD can,1,MOD can,MOD can,1,1,0
223101,MD|VB,VB,MOD can,MOD can,MD|VB,VB,MOD can,MOD can,1,MOD can,MOD can,1,1,0
223135,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
223146,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
223148,PRP|MD|VB,VB,FUT,FUT,VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
223152,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
223167,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
223182,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
223188,JJ,,,,MD|VB|VBN,VB|VBN,FUT,FUT,0,,,0,0,0
223190,MD|VB|VBN|RP,VB|VBN,FUT,FUT,MD|VB|VBN|RP,VB|VBN,FUT,FUT,1,FUT,FUT,1,1,0
223198,MD|VB|VBN,VB|VBN,FUT,FUT,VBN,VBN,,,0,,,0,0,0
223211,MD|VB,VB,MOD can,MOD can,MD|VB,VB,FUT,FUT,1,FUT ~ MOD can,FUT ~ MOD can,0,0,0
223219,MD|VB,VB,MOD can,MOD can,MD|VB,VB,FUT,FUT,1,FUT ~ MOD can,FUT ~ MOD can,0,0,0
223228,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
223232,PRP|VB,VB,MOD can,MOD can,VBZ|VBN,VBZ|VBN,PRES,PRES,1,MOD can ~ PRES,MOD can ~ PRES,0,0,0
223248,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
223265,VB|VB,VB|VB,MOD let,MOD let,VB|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
223294,MD|VB|VBN|RP,VB|VBN,MOD shall,MOD shall,MD|VB|VBN|RP,VB|VBN,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
223297,MD|VB,VB,MOD shall,MOD shall,MD|VB|RP,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
223320,MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
223340,PRP|VBZ,VBZ,PRES,PRES,PRP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
223393,MD|VB|VBN,VB|VBN,MOD shall,MOD shall,MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
223423,PRP|MD|VB|VBN,VB|VBN,MOD shall,MOD shall,PRP|MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
223426,MD|VB|RP,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
223432,PRP|MD|VB|NN,VB,MOD shall,MOD shall,PRP|MD|VB|JJ,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
223448,MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
223463,TO|VB,VB,TO INF,TO INF,VB|VBN,VB|VBN,TO INF,TO INF,1,TO INF,TO INF,1,1,0
223467,MD|VB,VB,MOD shall,MOD shall,MD|VB|RB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
223495,MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
223559,PRP|MD|VB,VB,MOD shall,MOD shall,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
223564,PRP|MD|VB,VB,MOD shall,MOD shall,VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
223566,MD|VB|JJ,VB,MOD shall,MOD shall,MD|VB|JJ,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
223574,VB,VB,MOD shall,MOD shall,NNS,,,,0,,,0,0,0
223578,PRP|MD|NNS|RB,,MOD shall,MOD shall,PRP|MD|VB|IN|NN,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
